#RA Dec weight
351.7171249548 0.0162741036 0.4547512531
351.8394393400 0.0226926098 0.5067367554
351.6980451866 0.2361936027 0.4909251034
351.9056133302 0.2336412831 0.5420898199
351.8616229387 0.0110059017 0.5094993114
351.8163069248 0.2980234074 0.5496801734
351.4824333218 0.3481552864 0.4822132587
351.8596413820 0.0126475323 0.4096723199
351.4359689874 0.0494541190 0.6869951487
351.4174279517 0.0925259267 0.6120681167
352.0037176673 0.2548332721 0.5281367898
351.6595212101 0.1545415525 0.4960584939
351.8677536725 0.2237174036 0.5496801734
351.6766943216 0.2488121541 0.3912327588
351.3718771439 -0.0214268234 0.4347541332
351.6434148097 0.2605974362 0.4833517373
351.3724367345 0.0056246119 0.1104786918
351.7769916694 0.0692805457 0.4589302242
351.7632012172 -0.0005743479 0.4401371777
351.9844456547 -0.0214879009 0.5217952132
351.7038433136 0.2734200646 0.3923078477
351.4798891452 0.3239399639 0.0947076604
351.8152331570 0.2643794222 0.5271410942
351.7991014539 0.2898136325 0.5271410942
352.0565526836 0.1079904173 0.9830235839
351.4004010548 0.0711321159 0.5763229728
351.6061136871 0.0123159635 0.3984375298
351.9694934620 0.0270364501 0.5853464603
351.4668761185 -0.0839737486 0.4759998620
351.7049318494 -0.0629735284 0.7872207761
351.4272477784 0.1139596088 0.5074276328
351.5975439037 -0.0738243983 0.5475000143
351.4949238430 -0.0342995148 0.4759998620
351.6561596566 0.2106300297 0.3839325905
351.3826011207 -0.0917364277 0.1104786918
351.9097676489 0.0655887720 0.4969426990
351.3830264300 0.1783518763 0.4629229605
351.8734553874 0.0672225303 0.5119881630
351.9725060268 0.0900314614 0.0998269916
351.8879602385 0.0212017234 0.4969426990
352.0225618830 0.2519071457 0.5195611715
351.5280135321 0.2784982699 0.3726921976
351.7221349439 0.0269364969 0.1076676622
351.4106730438 0.3745315204 0.3652701974
351.6532742448 0.2761008902 0.3912327588
351.5655748499 -0.0899608444 0.3984375298
351.9593219668 -0.0594744930 0.5217952132
351.7805757240 -0.0987262789 0.1023158357
351.4420645337 0.2032136528 0.6910076141
351.7383840930 0.0966010287 0.4236921966
351.6042320581 0.0866188271 0.4007141590
351.6795360946 0.1366915158 0.6992590427
351.3826335153 0.1032507451 0.4629229605
351.6992873644 -0.0301097261 0.3470835984
351.3856256788 0.0446118849 0.4629229605
351.6744335463 0.0646959323 0.5539177060
351.8972845796 0.3583356032 0.3856099844
351.3728439541 0.2504918927 0.4629229605
351.9445029667 0.2884682648 0.4926708639
351.5720122473 0.2978245788 0.5388002992
351.6910402640 0.2831566607 0.4917269945
351.9803149847 0.0954981139 0.5814934373
351.4233526623 0.2914059329 0.5348218083
351.9251900085 -0.0151443146 0.4816664755
351.5295152700 0.2914673564 0.4848181009
351.4126174215 0.2138167245 0.7635883093
351.3875402185 0.1749072176 0.4629229605
352.0369329731 0.2338431541 0.9399664402
351.3924362779 0.1128659502 0.4629229605
352.0281629467 0.3416493311 0.4125002623
351.9190731704 0.0505991288 0.3928377330
351.4573115387 -0.0457829070 0.9085314274
351.3737805998 -0.0695851458 0.4347541332
352.0339369999 0.1594093539 0.6241183281
351.6932413618 0.1209057668 0.5475000143
351.5547375798 0.2965014818 0.5359438658
351.9559786402 0.0307597352 0.4816664755
351.9967964382 0.0044745344 0.5217952132
351.7119656344 0.0455821489 0.5118922591
351.5347897486 -0.0065269556 0.8767139912
351.7767868469 0.2858277483 0.4520002604
351.5285322163 -0.0113724553 0.5778284073
351.4230811701 0.2646277396 0.7971296906
351.4336134770 0.1576659838 0.5084472895
351.5267517206 0.2848821333 0.4848181009
351.6341664624 0.0562241834 0.5118375421
351.8197695461 0.0064309975 0.5067367554
351.9274689564 -0.0454031165 0.1036800072
351.9417758343 0.0409294719 0.5152376890
351.6536865234 -0.0493876163 0.4236921966
351.6948409204 0.0489698069 0.5370922089
351.4129518483 -0.0644927823 0.4325315356
351.4558588647 0.2607971855 0.4372485578
351.5819673173 0.1276241696 0.4759998620
351.7191076446 -0.0352654094 0.4589302242
351.8224931109 0.0385009651 0.5144783854
351.8063427640 0.3412628863 0.5406959057
351.9816962033 0.1503992487 0.4956811965
351.6808334262 0.0133472938 0.5370922089
351.6668169613 0.0902165341 0.5118375421
351.3940429651 0.3472792828 0.4775902331
351.5942529466 -0.0811503232 0.5475000143
351.6448318847 -0.0317485432 0.5370922089
351.7963291327 0.3668191318 0.1120000705
351.4193797119 0.2276181840 0.7566490173
351.9920300052 0.0993086192 0.4816664755
351.8823146393 0.1312183992 0.7241380811
352.0315104249 0.2569025738 0.4204052687
351.9642970210 0.2328586085 0.3856099844
351.7723084060 0.0416464327 0.5283372402
351.9211657040 0.1238682711 0.5094993114
351.7112401788 0.2483247302 0.4917269945
351.5614650747 0.2178970312 0.3726921976
351.8130793972 0.2175888808 0.4520002604
351.9256093564 0.0905054392 0.1041049585
351.3937330384 0.1406655272 0.4629229605
351.5543773216 0.3702105596 0.4960584939
351.6948177769 0.2700178418 0.4917269945
351.8854106788 0.1257742658 0.5067367554
351.9528779124 -0.0901099824 0.1036800072
352.0482142139 -0.0287629991 0.4315385520
351.9330281862 0.2598756527 0.4956811965
351.5062415347 0.1765970486 0.3652701974
351.4652229870 0.0643207835 0.5446680188
351.9975734227 0.1095092744 0.5853464603
351.5822325872 0.1036515570 0.5778284073
351.4298236007 0.3103779315 0.3652701974
351.5986129630 -0.0223813738 0.5118375421
351.7330649691 -0.0095818147 0.4589302242
351.4974641598 0.1242674344 0.5430102348
351.6310886683 0.2285086647 0.4960584939
351.5588052092 -0.0060458099 0.4007141590
351.8018877897 0.1111064687 0.5283372402
351.6400833935 0.2064768110 0.3839325905
351.5892373257 -0.0708622014 0.5475000143
351.7974310065 -0.0280417708 0.5067367554
351.5624983714 0.2809254495 0.5359438658
351.9906818432 -0.0432745344 0.5514850616
351.3767862087 0.1237847099 0.1176368892
351.5190342075 0.1912688210 0.2023426741
351.7398515472 0.0460671526 0.3470835984
351.7701292662 0.2687491574 0.4472553432
351.5569065982 0.1114667977 0.4759998620
351.8187775796 0.2612717922 0.5271410942
352.0439491865 0.1396556487 0.7194678187
351.8384982201 0.1312382543 0.6304906607
351.5665188949 0.1861203549 0.1095210761
351.8676106835 0.0733242492 0.2064207941
351.9363150288 0.3384397534 0.5192946792
351.8991457457 0.0514943624 0.5094993114
351.7651363030 -0.0309194485 0.4401371777
351.5499324142 0.2426457433 0.3726921976
351.3752141208 -0.0012063623 0.1104786918
351.6636984693 0.0462868583 0.4462500513
351.6952961676 0.2660177155 0.3923078477
351.5674840880 0.0158654777 0.4007141590
351.8847003564 -0.0778534610 0.5814934373
351.5127228226 0.2746194327 0.5256934166
351.4618219308 -0.0791251041 0.4759998620
351.7260896983 0.3430793709 0.4472553432
351.8332067112 0.1827188737 0.4520002604
352.0461250709 0.2575657180 0.8329055309
351.4393293762 -0.0049731030 0.4325315356
351.6911962747 0.2692378066 0.4909251034
351.9502754116 0.1147033418 0.3928377330
351.4489175631 -0.0551045361 0.9085314274
351.9132310683 0.0094987369 0.5152376890
351.7493359324 -0.0479807867 0.5424529910
351.7028830301 0.0704310249 0.5370922089
351.5587519025 0.3025205314 0.4412362278
351.9819271985 -0.0179604306 0.5217952132
351.8964299419 0.0686153366 0.5094993114
351.5457923692 0.3118074160 0.5359438658
351.6663034297 0.1875108938 0.3839325905
351.8934548014 -0.0831088959 0.4816664755
351.5811397873 -0.0790567116 0.5475000143
352.0251612451 0.3026486461 0.8329055309
352.0269523324 0.0448601180 0.5514850616
351.4835758702 0.2176476358 0.3652701974
352.0146883681 0.2059613427 0.4213044047
352.0718953577 0.2261084955 0.2116559893
351.9397399447 -0.0341949397 0.5853464603
352.0319139585 0.0423389107 0.6611465812
351.7617926534 0.0054583812 0.4401371777
351.8874819608 0.3441970353 0.4956811965
351.7496458331 -0.0622196758 0.5424529910
351.7441066462 0.2841591751 0.5084689260
351.6040528059 0.2731820659 0.4960584939
351.7933501102 0.3172239017 0.5271410942
351.3770696912 -0.0275074156 0.4347541332
351.4439911183 -0.0604308944 0.5534914732
351.8370057736 -0.0689298458 0.4969426990
351.6582194006 0.2607644710 0.3912327588
351.8651777590 0.1389519542 0.5211496949
351.5441127654 0.0992945434 0.4759998620
351.3823332067 0.1445873434 0.4629229605
352.0412684363 0.0596440002 0.9830235839
351.6886347584 0.3146329263 0.4995629787
351.8930592390 0.3321071972 0.4956811965
351.5190644278 -0.0579192346 0.4007141590
351.9570959299 0.1309350667 0.6558304429
351.5029867873 0.3527236668 0.3726921976
351.9004526540 0.0004440627 0.5152376890
351.8944433850 0.0177266499 0.4969426990
351.6437201833 -0.0390902990 0.5370922089
351.7986998707 -0.0136602578 0.4026317894
351.5794235110 0.0560654050 0.4007141590
351.8497995485 0.2693520038 0.5406959057
351.4657934790 -0.0087735184 0.5534914732
351.9227099131 0.2453515193 0.4331506491
351.5447567486 0.1997541405 0.5256934166
352.0223889311 0.0396325876 0.5217952132
351.7591849662 -0.0025678464 0.4401371777
351.4990711531 0.0735067615 0.4325315356
351.4182634008 0.0964392094 0.6120681167
351.8164680396 0.1229106150 0.5283372402
352.0671885389 0.1817705462 0.8329055309
351.7714347423 0.2828478973 0.4472553432
351.8246215697 0.0825778570 0.5424529910
351.4972770643 0.3115357176 0.1095210761
351.4527202776 0.2524803641 0.4372485578
351.7018830808 0.3528357340 0.4220688939
351.5697582234 0.1783334183 0.4822132587
351.8602017680 0.1136452884 0.5144783854
351.8550257471 0.1827994129 0.5271410942
351.6658555897 0.2243032281 0.4833517373
351.7963891899 0.3328199407 0.5496801734
352.0585509306 -0.0464714265 0.1096615568
352.0546007302 0.2087292761 0.8329055309
352.0060651171 0.0531367589 0.4080000520
351.5672854227 0.2497254415 0.4848181009
352.0137023626 0.2664100988 0.8329055309
351.6670060195 0.2844266115 0.4909251034
352.0674438994 -0.0672146984 0.1096615568
351.4296551580 0.3712058191 0.0928215981
352.0272743238 0.1461770168 0.5192946792
351.8696480639 0.3309893627 0.4331506491
351.8470078371 0.0132397224 0.5119881630
351.7037311998 0.2314169872 0.4909251034
351.6868681238 0.0090845580 0.5118922591
351.6959731473 0.0684674847 0.5370922089
351.8728153135 0.0673327379 0.5119881630
352.0200225147 0.1119469785 0.5303999782
351.6685299289 0.0503074811 0.4462500513
351.4777003902 0.1089933566 0.5446680188
351.9884614297 0.2070058117 0.4926708639
351.5401153178 0.2588344684 0.3726921976
351.5516054009 0.3094997591 0.4412362278
351.5567267332 0.3301405252 0.5388002992
351.5882969599 0.0788538401 0.4007141590
351.3761791073 0.0601914474 0.4629229605
351.8908719881 0.1716471553 0.5496801734
351.9829990816 0.2120828363 0.4926708639
351.4251938003 -0.0315513869 0.4325315356
351.5865462165 0.1100641202 0.5778284073
351.5292082372 0.2255829822 0.5256934166
351.9196889612 0.1244348749 0.4096723199
351.8556337325 0.0125121663 0.4096723199
351.5684647884 0.3106334667 0.5388002992
351.9992579723 0.3713941278 0.5193326473
351.5953855381 0.2300155153 0.4412362278
352.0471002792 -0.0527835572 0.4315385520
351.9843458724 0.2768513930 0.5281367898
352.0523096842 0.2966995676 0.1048235968
352.0077180420 0.2791372283 0.9399664402
352.0415434259 0.2666134955 0.8329055309
351.9351522752 0.1370670766 0.4857273996
352.0543589547 0.0225784860 0.8793436289
351.5959256131 0.1219075552 0.5216740966
351.8673529467 0.2170106118 0.5496801734
352.0096578732 0.0861695769 0.5303999782
351.7228427420 0.1203135350 0.5370922089
351.4194819143 0.2240973557 0.7566490173
351.8529879553 0.0460628588 0.5067367554
351.6183608951 0.1599443923 0.5359438658
352.0582807082 0.0530615109 0.8793436289
351.7189686031 0.0347444991 0.5118922591
352.0508312638 0.2171636454 0.8329055309
351.5206636991 0.2143603005 0.4309857488
351.7950337238 0.2285983153 0.4472553432
351.6352023616 -0.0233508653 0.5539177060
351.6909792296 -0.0948158059 0.0882000625
351.9490615082 -0.0637624025 0.4080000520
351.6316841076 0.0276388945 0.5118375421
351.6818984906 0.0499386875 0.5539177060
351.7206075436 0.3329109630 0.5084689260
351.9569462242 0.2629131718 0.4926708639
351.7755818958 0.0997139370 0.3470835984
351.5781574426 0.3278677783 0.4960584939
351.6248390716 0.2057247049 0.5388002992
351.7936111874 0.0197950035 0.5424529910
351.9613217225 0.0939457198 0.3928377330
351.4199038780 0.0356955469 0.7534888983
351.5750144562 0.1528985611 0.4822132587
351.4769825131 0.0778333234 0.5430102348
351.4403539613 0.3702923542 0.4309857488
351.9790376210 0.2119171604 0.4926708639
351.7950907822 0.2581973381 0.1120000705
351.4237220188 0.0406716010 0.7534888983
351.8628041177 0.1096256632 0.4026317894
352.0287922202 0.3326893488 0.4125002623
351.4987802333 0.0528709541 0.4325315356
351.3989165698 0.1961890208 0.5763229728
352.0502854995 -0.0635737889 0.4315385520
351.4707741703 0.1857309508 0.5348218083
351.4052394337 0.3056627995 0.4420001805
351.8829855946 0.3415270219 0.4956811965
351.6870965293 0.3738499116 0.0996923447
351.8197888371 0.0429320185 0.5144783854
351.5137973585 -0.0852821913 0.4007141590
351.4965883233 -0.0508810883 0.5778284073
351.4505002238 0.1204808629 0.6869951487
351.9857638333 0.2196321997 0.4926708639
351.8075103976 0.3652058320 0.5406959057
351.6315479581 0.3296006247 0.3912327588
351.4974420257 0.2052548339 0.4747912884
351.8619424207 0.1599328389 0.5271410942
352.0289912648 -0.0725089508 0.4315385520
351.7385082536 0.1348879136 0.6491627097
352.0115148346 -0.0183057803 0.4478050470
351.4868836228 -0.0173021364 0.4759998620
351.5515371871 0.1827604857 0.5256934166
351.9586148527 -0.0752992362 0.1036800072
351.5202740015 -0.0545068655 0.4007141590
351.9043802087 0.0663644345 0.5094993114
351.8344796910 0.0511300601 0.4026317894
351.4744014215 0.0891909389 0.5446680188
351.7862508499 0.1012649084 0.4589302242
351.5148699053 0.1133400391 0.4325315356
351.8187786749 0.1139251760 0.4401371777
351.8611522560 -0.0191061304 0.5094993114
351.5624262372 -0.0637003606 0.3984375298
351.9586896122 0.3371699967 0.5281367898
351.6647135272 0.3524393422 0.3923078477
351.7894046211 0.0208431214 0.5424529910
351.4274969652 0.2944774036 0.4775902331
351.8648464857 0.1082248186 0.4026317894
351.7369227904 0.3078147532 0.4220688939
351.7383637451 0.1397285886 0.7066161633
351.9928757262 0.0764195028 0.5853464603
351.7596113626 0.0100954106 0.5283372402
351.9383450121 0.0045704362 0.4816664755
351.8072799024 0.1649530155 0.5084689260
351.6302974561 -0.0764619320 0.5370922089
351.9647816286 0.0667414212 0.5814934373
351.7705377410 -0.0314282941 0.4401371777
351.8924985625 0.3103647828 0.5311409831
351.5900339738 -0.0462429520 0.1134000048
351.4033545395 0.1330082392 0.4629229605
351.8553759054 0.2315057336 0.5496801734
352.0485975642 0.3479600279 0.1048235968
351.6088757804 -0.0453609920 0.5475000143
351.6016110370 -0.0051618441 0.5118375421
351.5736984240 0.2858602482 0.5388002992
352.0035602663 -0.0669740858 0.5574666262
351.5776112244 0.1888282412 0.4848181009
351.6171205463 0.0061774137 0.5118375421
351.3805541939 -0.0858657420 0.4347541332
351.6957834190 -0.0245241992 0.4547512531
351.5399228315 0.0160798395 0.5778284073
351.7144393024 0.1803550246 0.3912327588
351.5426724263 0.2943604941 0.4848181009
351.7048630101 0.3155885389 0.8143767118
352.0186446881 0.2762518177 0.8329055309
351.8096558542 0.2370287628 0.3400002122
351.9808494537 0.0562780911 0.5853464603
351.7752645928 -0.0969888689 0.1023158357
351.7683146806 0.3087286062 0.4520002604
351.7870098571 0.0140419620 0.5424529910
351.6735427489 0.3417925869 0.3923078477
351.8415841104 0.0773432631 0.5144783854
351.6785782750 0.2223223992 0.3912327588
352.0569674289 0.1056489533 0.9830235839
351.6013546193 0.0146357063 0.3984375298
351.6481381482 0.1879181846 0.1121259034
351.8229459895 -0.0077238942 0.5067367554
351.6538388223 -0.0635763838 0.5118922591
351.8910020690 0.1625790242 0.5496801734
351.7575337451 0.3153462217 0.1072551459
352.0620360651 0.1138040054 0.9830235839
351.8065459450 0.1599110717 0.5084689260
351.4616085016 0.1098432270 0.4988529980
351.9904648498 0.1713953068 0.3856099844
351.8066956953 0.2986808976 0.4407410324
351.6029508616 -0.0613070400 0.5475000143
351.4944439806 0.1184351525 0.5430102348
351.7177385472 -0.0719211969 0.5283372402
352.0684408313 0.2152937589 0.8329055309
351.6480873953 0.0333348329 0.5475000143
351.8209999019 0.2478434787 0.0864000469
351.4957523990 0.0812715548 0.4325315356
351.5578028386 0.2165565902 0.4822132587
351.5224813344 -0.0906051323 0.4007141590
352.0097121341 -0.0092132615 0.5514850616
351.5387391662 0.0842797573 0.4759998620
351.6008510198 0.1785662905 0.2068335712
351.4799690831 -0.0594607806 0.4759998620
352.0412503707 -0.0816614256 0.4315385520
351.7251493284 -0.0645937301 0.4401371777
351.6778706693 -0.0825645819 0.3470835984
351.9750237192 0.2415696026 0.4926708639
352.0737058863 0.2299683224 0.2116559893
351.6490730143 -0.0836364297 0.4236921966
351.3900192704 0.0771090600 0.4629229605
351.5797648623 0.0258267803 0.4007141590
351.7652053471 0.2484172000 0.5084689260
351.9384461906 0.2561073508 0.4956811965
351.9395843541 0.1599417554 0.5420898199
352.0467570227 0.1244636583 0.5682220459
351.6202207951 0.0359441972 0.3984375298
352.0093938183 0.1213293090 0.5853464603
352.0239775987 0.3315822594 0.4125002623
351.5638868351 0.3604869373 0.3839325905
351.5878702362 -0.0403910089 0.5118375421
351.6143355479 -0.0470167369 0.5539177060
351.7314598319 0.1839476446 0.3912327588
351.8971826624 0.1628195092 0.2209392488
351.7490442716 0.3162716573 0.4472553432
351.4884645526 0.2551603892 0.4747912884
351.3793932510 -0.0079713910 0.4347541332
351.4109745637 0.3532924667 0.3652701974
351.7666571370 -0.0033997917 0.4401371777
351.8753572935 -0.0451924652 0.3928377330
351.7416123334 0.1597529809 0.1991114914
351.7665445810 -0.0827314637 0.4026317894
351.8852996080 0.1390723297 0.6659164429
351.9870999452 -0.0805891658 0.4478050470
351.7101303415 0.0701162410 0.4236921966
351.9505413193 -0.0417408036 0.5303999782
351.6988969534 0.3298412827 0.5217612386
351.7038043007 0.2628711963 0.4917269945
351.9353882878 0.0005562890 0.4816664755
351.4813358671 -0.0292791825 0.4759998620
351.8046716404 0.2611008995 0.1120000705
351.5324447308 0.1701736390 0.5238073468
351.9543868387 0.2085559030 0.5311409831
351.9337627934 0.0939270556 0.4969426990
351.4445159538 0.2734079240 0.4372485578
351.4327678821 0.0085883065 0.7478599548
351.8767284382 0.1169672461 0.5067367554
351.8430413157 0.1273697523 0.5424529910
351.9881188237 0.3411103736 0.5252288580
351.3865809365 0.1785134167 0.4629229605
351.4308564655 -0.0018100762 0.5446680188
351.8740907137 0.2626717553 0.5387670398
351.4611575346 0.0169955292 0.4968824685
351.4939420088 0.0445947876 0.4325315356
351.5889987857 0.3265113461 0.3839325905
351.9309998098 0.3506023600 0.5192946792
351.7562031029 -0.0602212842 0.5424529910
351.4409609671 -0.0049718603 0.4325315356
351.4320270354 0.0866368493 0.6869951487
351.6254786698 0.0521262030 0.3984375298
351.8880813507 0.3378141378 0.4956811965
351.9551900994 0.2680518802 0.4926708639
351.7249561012 -0.0803384153 0.4401371777
351.6376260093 0.0522867036 0.5118375421
351.9311846847 0.2641407946 0.4956811965
352.0545533477 0.1951918492 0.9399664402
351.9590679424 0.1382630720 0.6558304429
351.5152651190 0.2500976070 0.5256934166
351.5855459015 0.1900132439 0.4848181009
351.5210239980 0.0302203370 0.4759998620
351.8024884292 -0.0264874943 0.4026317894
351.6898297123 -0.0071958630 0.5118922591
351.4555447339 0.3160499776 0.5238073468
351.7460701185 -0.0619608463 0.5424529910
351.6536282259 0.3737163809 0.3923078477
351.7304581493 0.1946938712 0.4917269945
351.6589405117 0.3520399534 0.3923078477
351.7357384066 0.3726921479 0.3400002122
351.3870188180 -0.0102596570 0.4347541332
352.0122026474 0.3482975194 0.5193326473
351.6706574516 0.0432060585 0.5539177060
351.3999691570 -0.0920558142 0.4325315356
351.7787728432 0.0779174622 0.1118466184
351.9116766820 0.2136782022 0.5420898199
351.9062993031 0.2381886805 0.5420898199
351.8884444268 0.0909428280 0.5119881630
351.4329192054 0.3690426792 0.5238073468
351.5251394352 0.0883543396 0.2308738530
351.4621515186 0.0870530319 0.4988529980
351.5085470022 0.1950324495 0.4747912884
351.8103107965 0.0908761892 0.4401371777
351.7349072202 -0.0184839688 0.5283372402
351.6700862228 0.0415088722 0.5539177060
351.4838305289 0.1682839128 0.2051416337
351.4924582160 0.1861272034 0.3652701974
351.6016577497 0.2486764777 0.5388002992
351.5874905875 0.1935236805 0.4848181009
351.7689385308 0.2922508566 0.4472553432
351.4354659233 0.3619069337 0.5238073468
351.8202172068 0.3301488395 0.4286958277
351.8675102523 0.1597798249 0.5271410942
351.6966363420 0.1009749206 0.5539177060
351.9570133126 0.1362530729 0.6558304429
351.6997023862 0.1466573992 0.1969831884
351.8767653370 0.3007334221 0.5420898199
352.0195835431 0.2546083792 0.5274661779
351.5089014517 -0.0179818713 0.5778284073
351.9351232954 0.0550969386 0.5152376890
351.7676200169 0.3678873638 0.5271410942
352.0496982963 0.1984004665 0.9399664402
351.4171602143 0.1981034817 0.6128711700
351.9469430883 -0.0628805148 0.4080000520
351.6971099147 -0.0889170631 0.0882000625
351.6016609656 -0.0695892324 0.4462500513
351.4524871591 0.2952893760 0.4747912884
351.5662250235 -0.0397474055 0.5002660751
351.5351719427 -0.0595364278 0.5019641519
351.6720011614 -0.0310690289 0.5118922591
351.9680100182 0.3137578506 0.5281367898
352.0148011621 0.2523482209 0.5281367898
351.7916679551 -0.0618760509 0.5067367554
351.3808081833 0.2755671669 0.4420001805
351.8995762114 0.3364745631 0.4956811965
351.7942248133 0.1656875524 0.5217612386
351.8412527361 0.1195849360 0.5424529910
351.7136692107 -0.0990969102 0.4401371777
351.6871804174 0.2374856696 0.3912327588
351.8923490111 0.1440481745 0.5496801734
351.5488347337 0.2238222922 0.4822132587
351.7183635193 0.2044273730 0.4909251034
351.6885962884 0.2710346789 0.4909251034
351.9320394470 0.2454376346 0.4331506491
352.0212703752 0.0237661609 0.5514850616
351.6414972247 -0.0488651505 0.5370922089
351.7892529618 -0.0694812609 0.8123040795
351.7505004873 0.1491495377 0.4917269945
351.9319170737 0.3512690197 0.5192946792
351.9115673670 -0.0110274912 0.5152376890
351.7410556584 -0.0829801474 0.4401371777
351.8934092235 -0.0452493774 0.5152376890
351.3775729062 -0.0779453938 0.4347541332
352.0107694381 0.0125648175 0.4478050470
351.7558169601 0.2156839701 0.4995629787
351.6619055328 0.1506078471 0.4960584939
351.9330201803 0.1378959575 0.5387670398
351.4424539451 0.1275058075 0.6869951487
351.4382600210 0.2030393117 0.6910076141
351.9993532803 0.2052042155 0.2050511837
351.5902284885 -0.0438464529 0.5118375421
351.6158912042 0.1551734872 0.5359438658
351.7658996413 0.3248688636 0.4520002604
351.4253162104 -0.0892098601 0.4325315356
352.0438578181 0.2174475159 0.9399664402
351.8633727553 0.2636931501 0.4286958277
351.9023860046 0.1373641538 0.7341637611
351.9712607779 -0.0430321999 0.5217952132
351.4472616872 0.0210334865 0.3088000715
351.4970804272 0.1335930698 0.1099138930
351.7150765368 0.1385227877 0.6628951430
351.6437016253 0.0031341163 0.5539177060
351.9331943179 0.0041516601 0.4816664755
351.5806779509 0.1024087688 0.5778284073
351.5196959948 0.0412857879 0.4759998620
351.9653482139 -0.0661558111 0.5514850616
351.7023397818 0.2476116226 0.3912327588
351.6937438436 0.1020103726 0.5539177060
351.7886339232 0.1140973233 0.4589302242
351.9367124849 -0.0433310295 0.5853464603
351.4248294073 0.1850733493 0.6128711700
351.6494453879 0.1062167554 0.3984375298
351.8626377118 0.3044726460 0.8618465066
351.9854945937 0.1672791868 0.4956811965
351.6470146742 -0.0443866824 0.5370922089
351.9936349739 0.0966525272 0.5853464603
352.0125336193 -0.0295285191 0.5574666262
351.7072566768 0.1491134145 0.4887968004
351.9974932943 -0.0240365418 0.5514850616
351.8443378357 -0.0911964279 0.3928377330
351.3985311213 0.0685851196 0.5763229728
351.5292413647 0.3272362344 0.4412362278
351.4469450872 0.0875673657 0.6869951487
351.9903393305 0.0251873885 0.4080000520
351.8020495501 0.2562918161 0.4520002604
351.4907328647 0.0121287113 0.9085314274
351.5251153529 0.3000951472 0.4848181009
351.4217264861 0.2834863402 0.5348218083
351.8446500165 0.3165986641 0.5387670398
351.9569411616 0.1023180447 0.5152376890
351.5696549600 -0.0495944622 0.3984375298
351.8072097950 0.2977547251 0.4407410324
351.7906432715 0.0362205180 0.4401371777
351.5770517137 0.0217545114 0.4007141590
351.9858097033 0.2773915108 0.5281367898
351.6171341051 -0.0236738580 0.5475000143
351.6668393547 -0.0392852702 0.5118922591
351.9541108120 0.1499843391 0.5420898199
351.7759786352 0.2828551367 0.3400002122
351.8917131275 0.0094887568 0.3928377330
351.6821382209 0.0542179586 0.5539177060
351.5926983297 0.3677263834 0.0975640491
351.9056024663 0.1402734210 0.5400988460
351.9528676223 0.0457467057 0.5814934373
351.8827902300 0.1449494683 0.4407410324
351.9484817040 -0.1012696452 0.1036800072
351.5632477012 0.1395119959 0.7514632940
351.5197413405 0.1914422348 0.2023426741
351.9838115134 0.2094190932 0.4926708639
351.6680896820 0.1279076799 0.5118375421
351.5283870364 0.3436091444 0.5359438658
351.4724697132 0.1169606842 0.4347541332
351.7938444742 0.1706242492 0.5217612386
351.6957845540 0.1857887042 0.0975640491
351.8098981833 0.0783471585 0.4401371777
351.6123403587 0.2053833639 0.5388002992
352.0043923110 0.1881834384 0.4926708639
351.7937806596 0.2654588432 0.4520002604
351.4532859524 0.1564847720 0.6910076141
351.4850317524 -0.0066506126 0.5859137774
351.9499735071 0.1240704710 0.4969426990
351.8150023398 0.2615153081 0.5271410942
351.7813766781 -0.0167010066 0.5424529910
351.7403643646 0.1607890658 0.4909251034
351.7593264452 0.2480834598 0.4220688939
351.4360768737 0.1341935133 0.5074276328
351.8168033053 0.3449324951 0.5406959057
351.4917395389 0.0102530160 0.4759998620
351.4520075849 0.1046802876 0.6869951487
352.0199269230 0.2591207490 0.9399664402
351.5674090939 0.3084647848 0.5388002992
351.5958005237 -0.0931744636 0.4462500513
351.7292564271 0.0080498130 0.3470835984
351.6371479108 0.2596231770 0.0994191393
352.0487326217 0.0971338645 0.2133415639
351.5569785302 -0.0516562896 0.3984375298
351.5241821603 0.0078483000 0.5778284073
351.5967091607 0.0302771054 0.4007141590
351.6097604311 -0.0886933791 0.1134000048
351.9663618224 0.2641641895 0.1070608795
351.4692655563 0.1243157715 0.4347541332
351.4930719804 0.2464791928 0.4747912884
351.6152041632 -0.0609719816 0.5539177060
351.9502737126 0.1921575002 0.5311409831
351.6178404567 -0.0963209233 0.5370922089
351.6456564619 -0.0378796954 0.1134000048
351.8606023626 0.1646504260 0.5271410942
351.3997662885 -0.0495843414 0.1099138930
351.5969322751 0.0326303769 0.5019641519
352.0780114771 0.1224896620 0.9830235839
351.9539111271 -0.0354187614 0.5303999782
351.6221855454 0.0949800044 0.4007141590
351.9978910972 -0.0560976886 0.4478050470
351.4595238468 0.2624452378 0.4372485578
351.9436464798 -0.0404268311 0.5303999782
351.7184385488 0.1495722850 0.3912327588
351.4058817564 0.1825384366 0.5763229728
351.9500344923 0.0155628472 0.4816664755
351.9796199215 0.3117198976 0.5281367898
352.0521195589 -0.0618624311 0.4315385520
351.7132044057 -0.0236859831 0.3470835984
351.6860131269 0.1920601827 0.4887968004
351.7966764910 0.2188480690 0.4472553432
351.9271663144 0.3129221501 0.4926708639
351.9326758469 0.3549216408 0.5192946792
351.4937156876 -0.0105035451 0.4759998620
351.6221249973 0.0681440762 0.5002660751
351.5109281804 -0.0828558184 0.4007141590
